"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","county","preparations","elevation","elevationAccuracy","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.559211,25.045256,"Taipei",2014,7,26,"cdround","https://www.inaturalist.org/observations/39790869","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3872896364","39790869",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.598531,24.757444,NA,2014,9,30,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864124269",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.50421,24.776646,NA,2014,10,19,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864124556",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.55782,24.885947,NA,2014,11,16,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864125432",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.50191,25.24632,NA,2013,4,24,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864113816",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.82053,23.82271,NA,2013,5,25,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864114016",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.795905,23.674104,NA,2013,5,30,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864114084",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.84091,24.128559,NA,2013,5,30,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864114163",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.191851,22.423606,"Tai Po",2013,6,19,"cdround","https://www.inaturalist.org/observations/47263196","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634056508","47263196",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.189143,22.429141,"Tai Po",2013,6,26,"cdround","https://www.inaturalist.org/observations/47263201","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634077534","47263201",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.768344,24.972277,"New Taipei",2013,7,31,"cdround","https://www.inaturalist.org/observations/14202860","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883485930","14202860",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.582167,22.912004,NA,2013,8,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864115226",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.130826,22.432332,"Tai Po",2013,8,4,"","https://www.inaturalist.org/observations/917265","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891359965","917265",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.129158,22.436792,"Tai Po",2013,8,27,"","https://www.inaturalist.org/observations/917266","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891359968","917266",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.89526,24.42485,NA,2013,9,6,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448436",NA,"<U+8304><U+82F3><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.184547,22.418826,"Tai Po",2013,10,9,"cdround","https://www.inaturalist.org/observations/47263195","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634037531","47263195",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.185756,22.422692,"Tai Po",2013,10,9,"cdround","https://www.inaturalist.org/observations/47263200","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634068546","47263200",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.332083,23.595133,NA,2013,11,16,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864117265",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.07584,24.23303,NA,2012,4,23,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345584",NA,"<U+8C37><U+95DC><U+58E9><U+4E0B><U+6E38>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",102.841934,29.668661,"Sichuan",2012,6,22,"cdround","https://www.inaturalist.org/observations/116668318","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772976476","116668318",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.61983,25.103365,NA,2012,11,12,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864113146",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.122629,22.405553,"Tsuen Wan",2011,6,12,"cdround","https://www.inaturalist.org/observations/31884","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1052564036","31884",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.180358,22.42861,"Tai Po",2011,8,27,"","https://www.inaturalist.org/observations/12509976","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1898782825","12509976",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.049072,22.424993,"Yuen Long",2011,11,12,"","https://www.inaturalist.org/observations/478103","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1052567202","478103",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.538336,24.621131,"New Taipei",2009,8,22,"cdround","https://www.inaturalist.org/observations/87498673","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3383970924","87498673",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.91009,24.27735,NA,2009,10,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346632",NA,"<U+89AA><U+6C34><U+56FA><U+5E8A><U+5DE5><U+4E0B><U+6E38>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.656436,25.019362,"New Taipei",2008,5,18,"cdround","https://www.inaturalist.org/observations/14228870","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883492930","14228870",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.89045,24.08412,NA,2005,2,28,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351715",NA,"<U+91D1><U+5B50><U+5751><U+6EAA>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.9429,24.06168,NA,2005,2,28,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355701",NA,"<U+6885><U+5B50><U+6797><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.16095,24.12531,NA,2005,3,31,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351700",NA,"<U+745E><U+5CA9><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.98046,24.05554,NA,2005,3,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351703",NA,"<U+9EC3><U+8089><U+6EAA><U+4E09><U+865F><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.1751,24.17438,NA,2005,3,31,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355684",NA,"<U+7D05><U+9999><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.81125,23.90998,NA,2005,3,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443677",NA,"<U+9F8D><U+8208><U+540A><U+6A4B>",NA,NA,NA,NA,NA,NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",107.889133,21.846233,"Guangxi",2005,4,29,"cdround,gass84,txmatfuz,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","686675162","311563","Shiwan Dashang Nature Reserve (Near town of Fulong)","ASIA",NA,"ETOH - 1; tissue - 100",NA,NA,NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",107.86166,21.85745,"Guangxi",2005,4,27,"gass84,txmatfuz,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","686696888","311562","Town of Wang Le","ASIA",NA,"ETOH - 1; tissue - 100",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.09417,24.74791,NA,2005,4,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351701",NA,"<U+7AF9><U+6797><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.11412,24.66967,NA,2005,4,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774446673",NA,"<U+660C><U+60E0><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.91086,24.06279,NA,2005,5,31,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448646",NA,"<U+4E94><U+68DA><U+5751><U+6EAA>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.92312,24.06218,NA,2005,6,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355668",NA,"<U+963F><U+51B7><U+5751><U+6EAA>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.15773,24.15642,NA,2005,6,2,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439655",NA,"<U+5E15><U+6BD4><U+502B><U+7011><U+5E03>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.954,24.647,NA,2005,7,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351682",NA,"<U+53F0><U+4E09><U+7DDA><U+4E2D><U+6E2F><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.70948,23.77866,NA,2005,10,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448615",NA,"<U+5EF6><U+5E73><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.65592,23.70499,NA,2005,10,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457634",NA,"<U+7167><U+5B89><U+5BEE>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.93723,24.84531,NA,2004,1,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774352775",NA,"<U+7AF9><U+6E2F><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.06543,24.77415,NA,2004,4,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353765",NA,"<U+65B0><U+4E2D><U+6B63><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.17003,24.70813,NA,2004,4,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448712",NA,"<U+6C38><U+8C50><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.73948,23.45138,NA,2004,6,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439714",NA,"<U+9054><U+90A6><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.67731,23.37938,NA,2004,6,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439719",NA,"<U+5C71><U+7F8E><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.60531,23.43855,NA,2004,6,28,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450691",NA,"<U+65B7><U+9762>145-<U+89F8><U+53E3><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.65952,23.29704,NA,2004,8,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450670",NA,"<U+8336><U+5C71><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.55614,23.52712,NA,2002,7,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441690",NA,"<U+677E><U+7AF9><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.59427,23.51801,NA,2002,11,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351777",NA,"<U+91D1><U+798F><U+6A4B>",NA,NA,NA,NA,NA,NA
"fb93fb10-f1ca-11dd-b2d4-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",121.616667,25.216667,NA,1995,4,13,"cdround,cudc,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2625250538","00002642","4Km SW Chinshan.",NA,NA,NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",105.7639,32.995,"Sichuan",1994,7,18,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-179453","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476690953","R-179453","People's Republic of China,Gansa Kang Co Yang Ba","ASIA",NA,"whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",114.074344,22.424693,"Hong Kong",1991,7,9,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176529","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476695275","R-176529","Shek Kong Catchwater [VERBATIM ELEVATION:ca 100m]","ASIA","New Territories","whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",114.119613,22.431466,"Hong Kong",1990,5,21,"cudc,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176024","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476500305","R-176024","Kadoorie Farm [VERBATIM ELEVATION:245m]","ASIA","New Territories","whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",114.086905,22.41588,"Hong Kong",1988,5,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-173281","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476709415","R-173281","Shek Kong catchwater at lower Tsing Tam","ASIA","New Territories","whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",112.533,23.1667,"Guangdong",1986,5,7,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-175808","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476502499","R-175808","Dinghushan, ca 125 m.","ASIA",NA,"whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",114.146541,22.389132,"Hong Kong",1980,4,21,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172666","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476500157","R-172666","Shing Mun","ASIA","New Territories","whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",114.109012,22.425128,"Hong Kong",1970,1,1,"cudc,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-173298","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476709627","R-173298","Shek Kong Catchwater at Route Twisk","ASIA","New Territories","whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",105.82,28.041,"Sichuan",1958,11,22,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-163256","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476716953","R-163256","China: Sichuan: Gulan","ASIA",NA,"whole animal (ethanol)",NA,NA,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",115.96667,29.61667,"Jiangxi Province",1936,5,7,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:22044","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145530556","MVZ:Herp:22044","Lianhuadong, 5 mi N Guling, Lu shan","ASIA",NA,"whole organism",NA,NA,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",117.43333,28.1,"Jiangxi Province",1936,6,22,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:23629","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145548196","MVZ:Herp:23629","Hong-San, SE Kiangsi Prov.","ASIA",NA,"whole organism",650,0,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",116.4,24.41667,"Guangdong Province",1936,6,12,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:23653","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145548537","MVZ:Herp:23653","Yim-Na-San [=Yin Na Shan], E Kwantung Prov.","ASIA",NA,"whole organism; skeleton",550,0,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",115.98333,29.73333,"Jiangxi Province",1934,8,1,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:22041","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145530621","MVZ:Herp:22041","Jiujiang","ASIA",NA,"whole organism",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",119.669,29.809,"Zhejiang",1926,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-22361","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476682455","R-22361","Tunglu","ASIA",NA,"whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",120,29,NA,1926,8,27,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-28811","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476495896","R-28811","Fung-lu,Chekiang,China","ASIA",NA,"whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",111.285,30.714,"Hubei",1907,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-7959","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476658410","R-7959","Ichang [Yichang Shi]","ASIA",NA,"whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",105,22,NA,NA,NA,NA,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-20282","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476493211","R-20282","Ngoi-Tio: Tonkin: Indo China","ASIA",NA,"whole animal (ethanol)",NA,NA,NA
"8e479b8f-ac16-4bed-a11a-bc7e27c31663","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",106.76525,22.095353,"Guangxi",NA,NA,NA,"conti,colmano,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1987191939","67210","PINGSHIANG [= PINGXIANG]",NA,NA,"FLUID - 1",NA,NA,"PhysicalObject"
"fb93fb10-f1ca-11dd-b2d4-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",118.25,29.75,NA,NA,NA,NA,"cudc,gass84,rdativ,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2625250577","00004347","Hsiuning.Lingnan.",NA,NA,NA,NA,NA,NA
"78f98484-a7ef-4e6c-8b51-7464f1209591","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",120.9375,23.73306,NA,NA,NA,NA,"colmafu,inmafu","https://csvcoll.org/portal/collections/individual/index.php?occid=662068","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2816168225","ASUHEC029473",NA,NA,NA,NA,NA,NA,NA
