"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","county","locality","type","elevation","elevationAccuracy","continent","preparations"
"78f98484-a7ef-4e6c-8b51-7464f1209591","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.02655,35.19021,"Kanagawa-ken",1998,9,8,"colmafu,inmafu","https://csvcoll.org/portal/collections/individual/index.php?occid=15784","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2816173332","ASUHEC032963","Ashigarashimo-gun","HAKONE TOWN",NA,760,NA,NA,NA
"95faf636-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.083611,36.351389,"Gunma",1976,6,17,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","699239467","VR0000617","Maebashi-shi","Kamesatomachi","text",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe climacophora",139.696863,36.717611,"Tochigi",1976,6,25,"cdround","https://www.inaturalist.org/observations/121883559","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858549742","121883559",NA,NA,NA,NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",140.442969,38.307439,"Yamagata",1973,7,5,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521524","39","Yamagata-shi","Yamadera umagata","text",NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.939487,39.051846,"Yamagata",1970,6,15,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521521","37","Akumi-gun Yuzamachi","Shiraishinden","text",NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.85277,37.918762,"Yamagata",1970,8,10,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521530","38","Nishiokitama-gun Iidemachi","Kamiyachi","text",NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",140.462938,38.293467,"Yamagata",1969,6,20,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521691","68","Yamagata-shi","Okuyamadera","text",NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",140.001444,38.501864,"Yamagata",1969,7,20,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521536","36","Nishimurayama-gun Nishikawamachi","Shizu","text",NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",140.10004,38.43458,"Yamagata",1969,7,20,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521543","35","Nishimurayama-gun Nishikawamachi","Mizusawa","text",NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",140.028824,38.42253,"Yamagata",1968,6,10,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521679","67","Nishimurayama-gun Nishikawamachi","Kyodo","text",NA,NA,NA,NA
"8e479b8f-ac16-4bed-a11a-bc7e27c31663","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",144.383905,43.498896,"Hokkaido",1968,7,14,"colmano,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1987149571","128637","HOKKAIDO PREFECTURE","AKAN NATIONAL PARK","PhysicalObject",NA,NA,"ASIA","FLUID - 1"
"95faf636-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",138.561389,36.625556,"Gunma",1966,6,13,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","188074209","VR0000057","Agatsuma-gun Kusatsumachi","Sesshogawara","text",NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.687893,37.907563,"Yamagata",1963,5,28,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521538","32","Nishiokitama-gun Ogunimachi","the Nukumi-daira Iide Mts.","text",NA,NA,NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",140.219976,38.376458,"Yamagata",1963,5,20,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521676","31","Sagae-shi","Nakago","text",NA,NA,NA,NA
"76dd8f0d-2daa-4a69-9fcd-55e04230334a","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",138,36,NA,1959,NA,NA,"colmafu,inmafu","http://portal.vertnet.org/o/cm/herps?id=145124","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","786485663","145124",NA,"Specific Locality Unknown","PhysicalObject",NA,NA,"ASIA","skeleton"
"ad0d4b56-c620-45a5-9152-7a0da3bd48e8","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.666702,35.432293,"Kanto",1956,4,24,"cdround,colmafu,inmafu",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","894763045","28976.0","Kanagawa","Honmoku",NA,NA,NA,NA,NA
"ad0d4b56-c620-45a5-9152-7a0da3bd48e8","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.655396,35.432091,"Kanto",1955,10,23,"cdround,colmafu,inmafu",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","894763063","28970.0","Kanagawa","Honmoku-Machi",NA,NA,NA,NA,NA
"95faf636-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.215833,36.430278,"Gunma",1953,7,1,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","188074199","VR0000051","Maebashi-shi","Kasukawamachi-tsukida","text",NA,NA,NA,NA
"9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",132.5,34.33333,NA,1897,NA,NA,"cudc,colmano","http://portal.vertnet.org/o/smns/herpetologie?id=2957","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","621068040","2957",NA,"Yokohama","PhysicalObject",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.65,35.45,"Kanagawa Prefecture",1871,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-7423","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476650269","R-7423",NA,"Yokohama",NA,NA,NA,"ASIA","whole animal (ethanol); whole animal (miscellaneous)"
"80e31fd0-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",140.13,39.74,"Akita",NA,NA,NA,"gass84,incomis,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","380097933","1",NA,NA,"text",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Elaphe climacophora",139.5,35.5,"Kanagawa Prefecture",NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-1337","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476646674","R-1337",NA,"Kanagawa Japan",NA,NA,NA,"ASIA","whole animal (ethanol)"
