"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","elevation","elevationAccuracy","locality","continent","preparations","type"
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Pareas formosensis",120.746222,23.064956,NA,2012,12,3,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864113345",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Pareas formosensis",121.420975,24.476797,NA,2011,8,19,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864112094",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Pareas formosensis",120.790679,23.639975,NA,2011,8,24,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864112334",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Pareas formosensis",120.70297,23.497803,NA,2011,9,22,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864112336",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.94197,24.35001,NA,2008,8,11,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445606",NA,NA,NA,"<U+58EB><U+6797><U+6514><U+6CB3><U+5830><U+4E0A><U+6E38>",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas formosensis",120.610841,23.462885,"Taiwan",2007,5,31,"cdround","https://www.inaturalist.org/observations/16128386","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1901052120","16128386",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",121.11412,24.66967,NA,2005,1,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457684",NA,NA,NA,"<U+660C><U+60E0><U+5927><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.89045,24.08412,NA,2005,2,28,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347720",NA,NA,NA,"<U+91D1><U+5B50><U+5751><U+6EAA>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.72029,23.89216,NA,2005,2,4,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347727",NA,NA,NA,"<U+5343><U+7FA9><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.60637,24.1019,NA,2005,2,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348693",NA,NA,NA,"<U+532F><U+6D41><U+53E3>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.9429,24.06168,NA,2005,2,28,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348696",NA,NA,NA,"<U+6885><U+5B50><U+6797><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.6473,23.97203,NA,2005,2,4,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441693",NA,NA,NA,"<U+6EAA><U+982D><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.73485,23.89032,NA,2005,2,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445701",NA,NA,NA,"<U+64BB><U+4ED4><U+7063><U+4E8C><U+865F><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.79487,23.88311,NA,2005,2,5,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453682",NA,NA,NA,"<U+7C97><U+5751><U+576A><U+6797><U+532F><U+6D41><U+53E3>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.84562,24.0339,NA,2005,2,5,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453689",NA,NA,NA,"<U+9F8D><U+8208><U+540A><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.69948,24.0782,NA,2005,3,16,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345713",NA,NA,NA,"<U+8349><U+6E56><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.79448,24.08202,NA,2005,3,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346704",NA,NA,NA,"<U+6960><U+576A><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",121.16095,24.12531,NA,2005,3,31,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347705",NA,NA,NA,"<U+745E><U+5CA9><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.70743,24.13143,NA,2005,3,16,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347711",NA,NA,NA,"<U+592A><U+5E73><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",121.1751,24.17438,NA,2005,3,31,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348678",NA,NA,NA,"<U+7D05><U+9999><U+4E8C><U+865F><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.74818,24.12699,NA,2005,3,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349696",NA,NA,NA,"<U+5167><U+57CE><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.98046,24.05554,NA,2005,3,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353722",NA,NA,NA,"<U+9EC3><U+8089><U+6EAA><U+4E09><U+865F><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.76608,24.19765,NA,2005,3,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439673",NA,NA,NA,"<U+5EE3><U+5FB7><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.81125,23.90998,NA,2005,3,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445687",NA,NA,NA,"<U+9F8D><U+8208><U+540A><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.68538,24.08943,NA,2005,3,16,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448659",NA,NA,NA,"<U+5927><U+885B><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.8167,23.94223,NA,2005,4,26,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445679",NA,NA,NA,"<U+9F8D><U+9CF3><U+7011><U+5E03>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.75814,23.88233,NA,2005,4,28,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450653",NA,NA,NA,"<U+4E2D><U+6B63><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.78269,23.94408,NA,2005,4,26,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453655",NA,NA,NA,"<U+6708><U+6843><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.75575,24.2587,NA,2005,5,5,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346682",NA,NA,NA,"<U+856D><U+5BB6><U+82B1><U+5712>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.75155,24.18433,NA,2005,5,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355675",NA,NA,NA,"<U+5149><U+897F><U+540A><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.91086,24.06279,NA,2005,5,31,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774446665",NA,NA,NA,"<U+4E94><U+68DA><U+5751><U+6EAA>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.7613,24.07751,NA,2005,5,2,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457654",NA,NA,NA,"<U+9F8D><U+8208><U+6A4B>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",121.15773,24.15642,NA,2005,6,2,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443666",NA,NA,NA,"<U+5E15><U+6BD4><U+502B><U+7011><U+5E03>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.92312,24.06218,NA,2005,6,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453651",NA,NA,NA,"<U+963F><U+51B7><U+5751><U+6EAA>",NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Pareas formosensis",120.65779,23.65124,NA,2005,7,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774350691",NA,NA,NA,"<U+6876><U+982D><U+6A4B>",NA,NA,NA
"fb93fb10-f1ca-11dd-b2d4-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","Pareas formosensis",120.9,24.233333,NA,2004,3,11,"cdround,cudc,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2625269572","00003888",NA,NA,"Hoping.",NA,NA,NA
"fb93fb10-f1ca-11dd-b2d4-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","Pareas formosensis",121,23.833333,NA,1990,5,25,"cdround,cudc,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2625269534","00001029",NA,NA,"5km S Yuchih.Sun Moon Lake.",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Pareas formosensis",120.503069,23.33435,"Tainan Special Municipality",1909,3,27,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543530106","18006",NA,NA,"Kanshirei [= Guanziling]","ASIA","Alcohol","PhysicalObject"
