"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","county","type","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.146773,22.267635,"Central and Western",2021,8,16,"cdround","https://www.inaturalist.org/observations/91417417","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337658425","91417417",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.144925,22.274151,"Central and Western",2021,8,10,"cdround","https://www.inaturalist.org/observations/90841135","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337734086","90841135",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.150151,22.268989,"Central and Western",2021,8,16,"cdround","https://www.inaturalist.org/observations/91416784","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337935962","91416784",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.142661,22.266302,"Central and Western",2021,8,16,"cdround","https://www.inaturalist.org/observations/91417791","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3338145122","91417791",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.14934,22.267343,"Central and Western",2021,8,17,"cdround","https://www.inaturalist.org/observations/91494744","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3338150654","91494744",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.211481,22.277668,"Eastern",2021,8,20,"cdround","https://www.inaturalist.org/observations/91817463","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343839816","91817463",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.153411,22.275083,"Central and Western",2021,8,24,"cdround","https://www.inaturalist.org/observations/92357182","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343955744","92357182",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.200234,22.259155,"Eastern",2021,8,14,"cdround","https://www.inaturalist.org/observations/91836118","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343972837","91836118",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.052682,22.370274,"Tsuen Wan",2021,8,18,"cdround","https://www.inaturalist.org/observations/92209891","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3344075391","92209891",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.093117,22.35634,"Kwai Tsing",2021,8,27,"cdround","https://www.inaturalist.org/observations/92881932","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355411086","92881932",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.336028,22.423231,"Tai Po",2021,8,21,"cdround","https://www.inaturalist.org/observations/92429256","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3383854140","92429256",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.163563,22.260363,"Southern",2021,9,20,"cdround","https://www.inaturalist.org/observations/95552919","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384009678","95552919",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.145425,22.267822,"Central and Western",2021,9,24,"cdround","https://www.inaturalist.org/observations/96329919","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384506556","96329919",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.228981,22.570647,"Guangdong",2021,9,10,"cdround","https://www.inaturalist.org/observations/94907004","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384677977","94907004",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.136811,22.281255,"Central and Western",2021,9,19,"cdround","https://www.inaturalist.org/observations/95399263","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3384706563","95399263",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.146415,22.271469,"Central and Western",2021,9,29,"cdround","https://www.inaturalist.org/observations/96575984","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384838757","96575984",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.163421,22.256609,"Southern",2021,10,1,"cdround","https://www.inaturalist.org/observations/96997162","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384092135","96997162",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.134761,22.280647,"Central and Western",2021,10,5,"cdround","https://www.inaturalist.org/observations/97333874","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384196551","97333874",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.111098,22.227965,"Islands",2021,10,6,"cdround","https://www.inaturalist.org/observations/97344204","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384856477","97344204",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.200325,22.259257,"Eastern",2021,10,15,"cdround","https://www.inaturalist.org/observations/98268446","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3398775989","98268446",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.959027,22.405129,"Tuen Mun",2021,10,18,"cdround","https://www.inaturalist.org/observations/98705244","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399057486","98705244",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.134964,22.281822,"Central and Western",2021,10,16,"cdround","https://www.inaturalist.org/observations/98448533","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399133204","98448533",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.14135,22.272313,"Central and Western",2021,10,24,"cdround","https://www.inaturalist.org/observations/99196419","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399221994","99196419",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.223487,22.382762,"Sha Tin",2021,10,15,"cdround","https://www.inaturalist.org/observations/98628955","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399321386","98628955",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.117393,22.432372,"Tai Po",2021,10,27,"cdround","https://www.inaturalist.org/observations/99523600","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399446336","99523600",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.111839,22.50183,"North",2021,10,29,"cdround","https://www.inaturalist.org/observations/99686477","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408130675","99686477",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.144557,22.274671,"Central and Western",2021,11,1,"cdround","https://www.inaturalist.org/observations/100066700","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408020078","100066700",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.32638,22.431754,"Tai Po",2021,11,6,"cdround","https://www.inaturalist.org/observations/100375484","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415360130","100375484",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.110236,22.227625,"Islands",2021,11,5,"cdround","https://www.inaturalist.org/observations/100308539","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415369138","100308539",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.91359,22.25028,"Islands",2021,11,15,"cdround","https://www.inaturalist.org/observations/101390026","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415576085","101390026",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.872696,22.228195,"Islands",2021,11,15,"cdround","https://www.inaturalist.org/observations/101390008","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415587020","101390008",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.232374,22.272382,"Eastern",2021,11,8,"cdround","https://www.inaturalist.org/observations/100574802","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415630669","100574802",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.149842,22.269888,"Central and Western",2021,11,6,"cdround","https://www.inaturalist.org/observations/100383328","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415836351","100383328",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.326473,22.431934,"Tai Po",2021,11,8,"cdround","https://www.inaturalist.org/observations/100539791","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415860239","100539791",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.326474,22.432013,"Tai Po",2021,11,15,"cdround","https://www.inaturalist.org/observations/101179672","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415981099","101179672",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.138041,22.352312,"Kwai Tsing",2021,11,29,"cdround","https://www.inaturalist.org/observations/103184102","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455375029","103184102",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.551754,22.199215,"Macau",2021,11,20,"cdround","https://www.inaturalist.org/observations/101602065","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3747278450","101602065",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.136504,22.279337,"Central and Western",2021,11,22,"cdround","https://www.inaturalist.org/observations/109554740","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759148008","109554740",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.14548,22.374752,"Sha Tin",2021,12,29,"cdround","https://www.inaturalist.org/observations/104236674","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456006742","104236674",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.181275,22.36413,"Sha Tin",2021,12,1,"","https://www.inaturalist.org/observations/102292090","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456368856","102292090",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.079176,22.488116,"Tai Po",2021,12,29,"cdround","https://www.inaturalist.org/observations/104169505","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456713394","104169505",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.341704,22.446171,"North",2021,12,2,"cdround","https://www.inaturalist.org/observations/102339788","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3456983173","102339788",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",106.996666,20.795418,"H<U+1EA3>i Phong",2020,1,4,"cdround","https://www.inaturalist.org/observations/37284994","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2550067711","37284994",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",106.997097,20.794395,"H<U+1EA3>i Phong",2020,1,4,"cdround","https://www.inaturalist.org/observations/37285392","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2550096653","37285392",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",106.996517,20.794316,"H<U+1EA3>i Phong",2020,1,4,"cdround","https://www.inaturalist.org/observations/37285299","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2550118066","37285299",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",107.000264,20.786412,"H<U+1EA3>i Phong",2020,1,4,"cdround","https://www.inaturalist.org/observations/37285554","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2550145306","37285554",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",106.994387,20.794816,"H<U+1EA3>i Phong",2020,1,4,"cdround","https://www.inaturalist.org/observations/37284918","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2550149062","37284918",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.098114,22.407258,"Yuen Long",2020,1,1,"cdround","https://www.inaturalist.org/observations/56046560","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2851056185","56046560",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.202462,22.421863,"Sha Tin",2020,1,1,"cdround","https://www.inaturalist.org/observations/37152769","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3067646784","37152769",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.091813,22.356277,"Kwai Tsing",2020,3,17,"cdround","https://www.inaturalist.org/observations/40173055","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580200000","40173055",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.078079,22.414282,"Yuen Long",2020,3,22,"cdround","https://www.inaturalist.org/observations/40573504","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596263687","40573504",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.140094,22.444811,"Tai Po",2020,3,27,"cdround","https://www.inaturalist.org/observations/40818787","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596329321","40818787",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.264336,22.375012,"Sai Kung",2020,3,13,"cdround","https://www.inaturalist.org/observations/46814312","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2633958782","46814312",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.117863,22.22338,"Islands",2020,4,4,"cdround","https://www.inaturalist.org/observations/41354904","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597889101","41354904",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.982238,22.39326,"Tuen Mun",2020,4,8,"cdround","https://www.inaturalist.org/observations/41688858","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597958846","41688858",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.150545,22.273428,"Central and Western",2020,4,13,"cdround","https://www.inaturalist.org/observations/42073651","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603285525","42073651",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.990414,22.264357,"Islands",2020,4,10,"cdround","https://www.inaturalist.org/observations/41807730","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603310912","41807730",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.143673,22.274585,"Central and Western",2020,4,12,"cdround","https://www.inaturalist.org/observations/41979814","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603346298","41979814",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.264318,22.374515,"Sai Kung",2020,4,12,"cdround","https://www.inaturalist.org/observations/41963014","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603454534","41963014",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.995302,22.268137,"Islands",2020,4,11,"cdround","https://www.inaturalist.org/observations/41907446","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2609111141","41907446",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.131338,22.435173,"Tai Po",2020,4,24,"cdround","https://www.inaturalist.org/observations/44373390","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611040801","44373390",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.149895,22.468138,"Tai Po",2020,4,24,"cdround","https://www.inaturalist.org/observations/43262745","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611095023","43262745",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.272253,22.398089,"Sai Kung",2020,4,25,"cdround","https://www.inaturalist.org/observations/44248506","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611121517","44248506",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.132937,22.27974,"Central and Western",2020,4,26,"cdround","https://www.inaturalist.org/observations/44228291","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611138093","44228291",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.99063,22.265233,"Islands",2020,4,27,"cdround","https://www.inaturalist.org/observations/43791281","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611139438","43791281",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.181137,22.363896,"Sha Tin",2020,4,27,"cdround","https://www.inaturalist.org/observations/44024020","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611151385","44024020",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.150436,22.273253,"Central and Western",2020,4,29,"cdround","https://www.inaturalist.org/observations/44212621","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611272038","44212621",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.26495,22.403212,"Tai Po",2020,4,25,"cdround","https://www.inaturalist.org/observations/43560881","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611306299","43560881",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.990383,22.26453,"Islands",2020,4,28,"cdround","https://www.inaturalist.org/observations/44116082","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611318449","44116082",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.913534,22.226983,"Islands",2020,4,25,"cdround","https://www.inaturalist.org/observations/44106186","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611382389","44106186",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.138619,22.278762,"Central and Western",2020,4,26,"cdround","https://www.inaturalist.org/observations/44395212","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611401219","44395212",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",106.9765,20.793218,"H<U+1EA3>i Phong",2020,5,4,"cdround","https://www.inaturalist.org/observations/44958140","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619932776","44958140",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",106.976355,20.793478,"H<U+1EA3>i Phong",2020,5,4,"cdround","https://www.inaturalist.org/observations/44958266","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620053437","44958266",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.138007,22.352369,"Kwai Tsing",2020,5,17,"cdround","https://www.inaturalist.org/observations/46232337","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626337930","46232337",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.145618,22.274533,"Central and Western",2020,5,23,"cdround","https://www.inaturalist.org/observations/46940752","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2633991032","46940752",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.145103,22.274454,"Central and Western",2020,5,24,"cdround","https://www.inaturalist.org/observations/47084786","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634013247","47084786",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.276114,22.405605,"Tai Po",2020,5,24,"","https://www.inaturalist.org/observations/47255387","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634062499","47255387",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.85337,22.253162,"Islands",2020,5,24,"cdround","https://www.inaturalist.org/observations/47856098","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634117456","47856098",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.962412,22.402895,"Tuen Mun",2020,5,27,"cdround","https://www.inaturalist.org/observations/54051102","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2823404641","54051102",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.958614,22.404661,"Tuen Mun",2020,5,31,"cdround","https://www.inaturalist.org/observations/54157498","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826427837","54157498",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.140573,22.266489,"Central and Western",2020,5,13,"cdround","https://www.inaturalist.org/observations/47843725","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067673977","47843725",NA,NA,NA,NA,NA,NA,NA
