"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","elevation","elevationAccuracy","continent","preparations","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.997359,22.528527,"Guangdong",2019,10,31,"cdround","https://www.inaturalist.org/observations/35132233","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573905316","35132233",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.573889,22.124444,"Ilhas",2019,10,12,"cdround","https://www.inaturalist.org/observations/56312346","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850762641","56312346",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.981226,22.239049,"Islands",2019,10,18,"cdround","https://www.inaturalist.org/observations/34680414","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070528796","34680414",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.114024,22.509567,"North",2019,11,8,"cdround","https://www.inaturalist.org/observations/35486521","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2456532729","35486521",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.329983,22.460635,"Tai Po",2019,11,9,"","https://www.inaturalist.org/observations/35483840","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2456533962","35483840",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.772408,24.685492,"Taiwan",2019,11,11,"cdround","https://www.inaturalist.org/observations/35561337","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465165431","35561337",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.882488,22.923531,"Guangdong",2019,11,19,"","https://www.inaturalist.org/observations/36156883","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465185491","36156883",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.275573,23.078825,"Tainan",2019,12,30,"cdround","https://www.inaturalist.org/observations/37118845","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2543069183","37118845",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.304694,25.054174,"Taipei",2019,12,18,"cdround","https://www.inaturalist.org/observations/97895410","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391357997","97895410",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.200327,25.085975,"Taipei",2018,1,1,"cdround","https://www.inaturalist.org/observations/13266716","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1850944653","13266716",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.198787,22.580454,"Yuen Long",2018,2,12,"cdround","https://www.inaturalist.org/observations/56384666","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850805729","56384666",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.114933,22.508806,"North",2018,4,22,"cdround","https://www.inaturalist.org/observations/11387706","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2235465067","11387706",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.779109,23.128642,"Guangdong",2018,4,24,"cdround","https://www.inaturalist.org/observations/28362126","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311298415","28362126",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.005456,22.470434,"Yuen Long",2018,5,20,"cdround","https://www.inaturalist.org/observations/12638462","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847562721","12638462",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.217639,22.546522,"North",2018,5,6,"cdround","https://www.inaturalist.org/observations/19368887","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2549966761","19368887",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.141601,22.452584,"Tai Po",2018,6,9,"cdround","https://www.inaturalist.org/observations/13472476","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2235465862","13472476",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.366002,25.015461,"Taipei",2018,7,3,"cdround","https://www.inaturalist.org/observations/14007789","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880627442","14007789",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.215435,22.472921,"Tai Po",2018,7,27,"cdround","https://www.inaturalist.org/observations/14976381","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891295379","14976381",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.111958,22.506753,"North",2018,7,1,"","https://www.inaturalist.org/observations/16062181","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1899810365","16062181",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.165046,22.516542,"North",2018,7,31,"cdround","https://www.inaturalist.org/observations/17788639","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1932344218","17788639",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.933613,22.530719,"Guangdong",2018,7,20,"cdround","https://www.inaturalist.org/observations/72674640","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079654248","72674640",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",121.75,24.7,NA,2018,7,19,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346478",NA,"<U+6B6A><U+4ED4><U+6B6A><U+6A4B>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.041708,22.487674,"Yuen Long",2018,8,25,"cdround","https://www.inaturalist.org/observations/16196164","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1901067988","16196164",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.441086,25.011697,"New Taipei",2018,9,4,"cdround","https://www.inaturalist.org/observations/16226122","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1901074958","16226122",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.008555,22.472133,"Yuen Long",2018,9,1,"","https://www.inaturalist.org/observations/16567927","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1913677339","16567927",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.083313,22.429146,"Yuen Long",2018,9,28,"cdround","https://www.inaturalist.org/observations/16985188","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914247952","16985188",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.266052,22.374444,"Sai Kung",2018,9,29,"cdround","https://www.inaturalist.org/observations/17061754","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914335462","17061754",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.524422,25.072033,"Taipei",2018,9,20,"cdround","https://www.inaturalist.org/observations/25997209","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283021884","25997209",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",121.82,24.71,NA,2018,9,19,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443453",NA,"<U+5676><U+746A><U+862D><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",121.71,24.68,NA,2018,9,20,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450741",NA,"<U+7FA9><U+96B1><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",121.72,24.7,NA,2018,9,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453443",NA,"<U+846B><U+8606><U+5835><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",121.64,24.66,NA,2018,9,20,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453743",NA,"<U+96D9><U+8CE2><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.365645,25.01551,"Taipei",2018,10,18,"","https://www.inaturalist.org/observations/19011384","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1978428133","19011384",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.984057,22.394596,"Tuen Mun",2018,11,11,"cdround","https://www.inaturalist.org/observations/18326343","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1944392948","18326343",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.589994,24.118024,"Taichung",2018,11,17,"cdround","https://www.inaturalist.org/observations/18669944","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946347125","18669944",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.568457,23.998846,"Taiwan",2018,11,4,"cdround","https://www.inaturalist.org/observations/19650092","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990502697","19650092",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.078611,22.428889,"Yuen Long",2018,11,12,"cdround","https://www.inaturalist.org/observations/18618533","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2235469741","18618533",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.787778,24.640833,"Taiwan",2018,11,30,"cdround","https://www.inaturalist.org/observations/43517844","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611119717","43517844",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.044342,22.492112,"Yuen Long",2018,12,4,"cdround","https://www.inaturalist.org/observations/21974466","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2235550839","21974466",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.998893,22.53344,"Guangdong",2017,5,10,"cdround","https://www.inaturalist.org/observations/118613700","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802331066","118613700",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.198687,22.590709,"Guangdong",2017,6,4,"cdround","https://www.inaturalist.org/observations/19512079","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1986613896","19512079",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.201252,22.587592,"Guangdong",2017,6,4,"cdround","https://www.inaturalist.org/observations/33546813","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2429286919","33546813",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.789444,24.639722,"Taiwan",2017,6,26,"cdround","https://www.inaturalist.org/observations/39698932","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2579362193","39698932",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.041899,22.487912,"Yuen Long",2017,7,21,"cdround","https://www.inaturalist.org/observations/12044534","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841312985","12044534",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",121.18,23.04,NA,2017,8,30,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347789",NA,"<U+96FB><U+5149><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.133436,22.507833,"North",2017,9,17,"cdround","https://www.inaturalist.org/observations/47271358","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634396511","47271358",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.196317,23.064734,"Tainan",2017,10,31,"","https://www.inaturalist.org/observations/19967170","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990623063","19967170",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.196317,23.064743,"Tainan",2017,10,31,"","https://www.inaturalist.org/observations/19967168","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2012951835","19967168",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.196329,23.064732,"Tainan",2017,10,31,"","https://www.inaturalist.org/observations/19967167","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031807415","19967167",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",118.321992,24.471225,"Fujian",2017,10,10,"cdround","https://www.inaturalist.org/observations/29105320","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455215455","29105320",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.264153,22.374982,"Sai Kung",2017,11,5,"cdround","https://www.inaturalist.org/observations/11484174","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841197268","11484174",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.040252,22.473991,"Yuen Long",2017,11,17,"cdround","https://www.inaturalist.org/observations/9224004","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913720105","9224004",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.582425,25.090871,"Taipei",2017,11,7,"cdround","https://www.inaturalist.org/observations/21107252","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2013717553","21107252",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.114031,22.508854,"North",2017,12,19,"cdround","https://www.inaturalist.org/observations/18474135","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1945443502","18474135",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.55,23.48,NA,2016,4,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355498",NA,"<U+820A><U+793E><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.999328,22.533644,"Guangdong",2016,6,30,"cdround","https://www.inaturalist.org/observations/118891933","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858193264","118891933",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.01028,22.541241,"Guangdong",2016,7,13,"cdround","https://www.inaturalist.org/observations/3832681","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1837096168","3832681",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",101.264824,21.91674,"Yunnan",2016,8,19,"cdround","https://www.inaturalist.org/observations/4047530","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252083772","4047530",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.287848,22.740671,"Guangdong",2016,8,31,"cdround","https://www.inaturalist.org/observations/116273439","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773782584","116273439",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.007559,22.470388,"Yuen Long",2016,10,9,"cdround","https://www.inaturalist.org/observations/47391861","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634406732","47391861",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",110.181668,20.829132,"Guangdong",2016,10,24,"cdround","https://www.inaturalist.org/observations/53130347","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2818622376","53130347",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.73,23.74,NA,2016,10,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348475",NA,"<U+5EF6><U+8C50><U+6A4B>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.372178,23.040542,"Guangdong",2015,2,28,"cdround","https://www.inaturalist.org/observations/59976639","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2868267537","59976639",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.08,23.06,NA,2015,2,9,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355531",NA,"<U+5B89><U+6AA2><U+7AD9>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.034523,22.479732,"Yuen Long",2015,3,22,"cdround","https://www.inaturalist.org/observations/15473737","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891345362","15473737",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.026354,22.428074,"Yuen Long",2015,4,30,"cdround","https://www.inaturalist.org/observations/15473742","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891345315","15473742",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.071244,22.415572,"Yuen Long",2015,6,14,"cdround","https://www.inaturalist.org/observations/15473744","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891345360","15473744",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.53,23.5,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774352515",NA,"<U+9577><U+798F><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.29,23.48,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355499",NA,"<U+4ECB><U+58FD><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.120091,22.512628,"North",2015,7,22,"cdround","https://www.inaturalist.org/observations/45972614","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626248744","45972614",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.565819,23.743642,"Taiwan",2015,8,5,"cdround","https://www.inaturalist.org/observations/13979543","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880620116","13979543",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.918776,22.218164,"Islands",2015,9,18,"cdround","https://www.inaturalist.org/observations/12945502","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1848768960","12945502",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.296379,23.586771,"Taiwan",2015,10,17,"cdround","https://www.inaturalist.org/observations/18732020","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1948745992","18732020",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.996362,22.273214,"Islands",2015,10,2,"cdround","https://www.inaturalist.org/observations/24361847","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239044244","24361847",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.150579,22.457544,"Tai Po",2015,11,4,"cdround","https://www.inaturalist.org/observations/21656169","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2234797834","21656169",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",106.990348,20.794071,"H<U+1EA3>i Phong",2014,3,13,"","https://www.inaturalist.org/observations/568936","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044605301","568936",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.197097,25.088788,"Taipei",2014,9,20,"cdround","https://www.inaturalist.org/observations/57315233","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856733897","57315233",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.113577,22.505828,"North",2014,9,7,"cdround","https://www.inaturalist.org/observations/62690695","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901795606","62690695",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.171611,22.556166,"North",2014,10,15,"cdround","https://www.inaturalist.org/observations/15473733","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891345344","15473733",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.0737,22.490675,"Yuen Long",2014,10,6,"cdround","https://www.inaturalist.org/observations/21352017","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2028482381","21352017",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.232266,22.660193,"Guangdong",2014,11,8,"cdround","https://www.inaturalist.org/observations/116307998","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773547381","116307998",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.127951,22.436656,"Tai Po",2013,8,4,"","https://www.inaturalist.org/observations/917253","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1899816695","917253",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.236396,22.690604,"Guangdong",2013,9,21,"cdround","https://www.inaturalist.org/observations/116308018","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773697475","116308018",NA,NA,NA,NA,NA,NA
