"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.509368,35.437845,"Tokyo",2021,9,11,"cdround","https://www.inaturalist.org/observations/100468518","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415952220","100468518",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.475683,35.530869,"Tokyo",2021,9,16,"cdround","https://www.inaturalist.org/observations/100752382","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415985937","100752382",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.550209,35.53886,"Tokyo",2021,9,16,"cdround","https://www.inaturalist.org/observations/100752381","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415994930","100752381",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.432634,35.543045,"Tokyo",2021,9,22,"cdround","https://www.inaturalist.org/observations/101070786","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416038361","101070786",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.578657,35.584593,"Tokyo",2021,9,22,"cdround","https://www.inaturalist.org/observations/101070784","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416063440","101070784",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.909799,35.126177,"Aichi",2021,10,3,"cdround","https://www.inaturalist.org/observations/96959894","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384092101","96959894",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.415724,35.597475,"Tokyo",2021,10,2,"cdround","https://www.inaturalist.org/observations/96850506","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384538985","96850506",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.561788,35.537337,"Tokyo",2021,10,3,"cdround","https://www.inaturalist.org/observations/101809091","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416040241","101809091",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.143456,35.28249,"Kanagawa",2020,3,11,"cdround","https://www.inaturalist.org/observations/69359715","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3039455060","69359715",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.419389,35.596625,"Tokyo",2020,4,24,"cdround","https://www.inaturalist.org/observations/43075951","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619883653","43075951",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.419175,35.596561,"Tokyo",2020,4,24,"cdround","https://www.inaturalist.org/observations/43075986","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620015585","43075986",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.548565,35.422577,"Kanagawa",2020,4,30,"cdround","https://www.inaturalist.org/observations/44350459","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070589829","44350459",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.717778,36.559722,"Gunma",2020,5,4,"cdround","https://www.inaturalist.org/observations/45036561","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862442375","45036561",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.289181,35.673697,"Tokyo",2020,5,7,"cdround","https://www.inaturalist.org/observations/56597945","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883130439","56597945",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.818333,36.305556,"Gunma",2020,6,6,"cdround","https://www.inaturalist.org/observations/48643110","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415459418","48643110",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.097706,35.803757,"Tokyo",2020,7,19,"cdround","https://www.inaturalist.org/observations/53566412","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856508457","53566412",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.612441,35.34783,"Kanagawa",2020,7,11,"cdround","https://www.inaturalist.org/observations/52633481","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856514428","52633481",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.613609,35.340997,"Kanagawa",2020,7,16,"","https://www.inaturalist.org/observations/53224058","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856544421","53224058",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.593256,35.289089,"Kanagawa",2020,7,22,"cdround","https://www.inaturalist.org/observations/55675691","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330505368","55675691",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.396479,34.82248,"Aichi",2020,7,22,"cdround","https://www.inaturalist.org/observations/100196479","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408192189","100196479",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.191024,34.952829,"Aichi",2020,7,8,"cdround","https://www.inaturalist.org/observations/52359048","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415755426","52359048",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.195636,34.95733,"Aichi",2020,7,8,"cdround","https://www.inaturalist.org/observations/52358499","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415805442","52358499",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.732615,35.679278,"Tokyo",2020,8,8,"cdround","https://www.inaturalist.org/observations/56377905","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850664578","56377905",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.001081,35.794848,"Tokyo",2020,8,24,"cdround","https://www.inaturalist.org/observations/57526145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856491190","57526145",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.21066,36.822134,"Nagano",2020,8,13,"cdround","https://www.inaturalist.org/observations/56292169","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856512527","56292169",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.17128,34.93878,"Aichi",2020,8,5,"","https://www.inaturalist.org/observations/55442882","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856719491","55442882",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.257433,35.579186,"Chiba",2020,8,30,"cdround","https://www.inaturalist.org/observations/58005926","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860143862","58005926",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.401058,34.937141,"Aichi",2020,8,2,"cdround","https://www.inaturalist.org/observations/55280190","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330641374","55280190",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.400602,34.937419,"Aichi",2020,8,2,"cdround","https://www.inaturalist.org/observations/55281511","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330778378","55281511",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.437228,35.651843,"Tokyo",2020,9,8,"","https://www.inaturalist.org/observations/58919775","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862289114","58919775",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.439055,35.648546,"Tokyo",2020,9,10,"","https://www.inaturalist.org/observations/59092491","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862666442","59092491",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.455143,35.552111,"Tokyo",2020,9,13,"cdround","https://www.inaturalist.org/observations/59423284","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2864562123","59423284",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.562397,35.573836,"Kanagawa",2020,9,17,"cdround","https://www.inaturalist.org/observations/60028526","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2868187774","60028526",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.515846,35.508937,"Tokyo",2020,9,22,"cdround","https://www.inaturalist.org/observations/60493682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2868383356","60493682",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.612088,35.348392,"Kanagawa",2020,9,27,"cdround","https://www.inaturalist.org/observations/60929783","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873762793","60929783",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.550536,35.588318,"Tokyo",2020,9,27,"cdround","https://www.inaturalist.org/observations/61072403","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873798758","61072403",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.568814,35.475167,"Tokyo",2020,9,30,"cdround","https://www.inaturalist.org/observations/61381620","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873947629","61381620",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.478133,35.797737,"Saitama",2020,9,27,"cdround","https://www.inaturalist.org/observations/60961140","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873968867","60961140",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.539028,35.426392,"Tokyo",2020,9,17,"cdround","https://www.inaturalist.org/observations/60036312","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2882972452","60036312",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.538196,35.506991,"Tokyo",2020,9,14,"cdround","https://www.inaturalist.org/observations/59848419","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883078519","59848419",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.434907,35.491655,"Tokyo",2020,9,5,"cdround","https://www.inaturalist.org/observations/58566395","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883142464","58566395",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.557471,35.52536,"Tokyo",2020,9,19,"cdround","https://www.inaturalist.org/observations/60147439","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883167526","60147439",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.588676,35.551442,"Tokyo",2020,9,19,"cdround","https://www.inaturalist.org/observations/60147436","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883168534","60147436",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.412822,35.584515,"Tokyo",2020,9,5,"cdround","https://www.inaturalist.org/observations/58566394","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883172481","58566394",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.760439,35.847848,"Saitama",2020,9,27,"cdround","https://www.inaturalist.org/observations/62107793","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2898289611","62107793",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.457202,35.469566,"Tokyo",2020,10,25,"cdround","https://www.inaturalist.org/observations/63549897","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2963776904","63549897",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.613257,35.347247,"Kanagawa",2020,10,24,"cdround","https://www.inaturalist.org/observations/63362179","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2963825656","63362179",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.408337,35.5885,"Tokyo",2020,10,12,"cdround","https://www.inaturalist.org/observations/62467030","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3117781378","62467030",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.684108,35.490332,"Kanagawa",2019,3,14,"cdround","https://www.inaturalist.org/observations/21224742","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626130395","21224742",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.546496,35.313613,"Kanagawa",2019,4,17,"cdround","https://www.inaturalist.org/observations/29035791","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070489703","29035791",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.050429,35.851432,"Tokyo",2019,5,17,"cdround","https://www.inaturalist.org/observations/25304363","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2244240145","25304363",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.253508,35.625572,"Tokyo",2019,5,26,"cdround","https://www.inaturalist.org/observations/25789103","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2251897931","25789103",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.552116,35.423126,"Kanagawa",2019,5,3,"cdround","https://www.inaturalist.org/observations/24429692","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070343611","24429692",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.805493,39.802242,"Akita",2019,5,25,"cdround","https://www.inaturalist.org/observations/34777682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415847352","34777682",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.69967,35.673011,"Tokyo",2019,6,15,"cdround","https://www.inaturalist.org/observations/38632385","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626253644","38632385",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.034195,35.905596,"Ibaraki",2019,7,31,"cdround","https://www.inaturalist.org/observations/29971549","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311422917","29971549",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.737157,35.71679,"Tokyo",2019,7,24,"cdround","https://www.inaturalist.org/observations/29439527","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634272397","29439527",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.553121,35.42355,"Kanagawa",2019,7,28,"cdround","https://www.inaturalist.org/observations/29708372","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070320758","29708372",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.72238,35.6408,"Tokyo",2019,8,13,"","https://www.inaturalist.org/observations/30730778","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350403436","30730778",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.129853,36.898197,"Niigata",2019,8,12,"cdround","https://www.inaturalist.org/observations/30854534","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366041015","30854534",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.11103,36.22442,"Ibaraki",2019,8,24,"cdround","https://www.inaturalist.org/observations/31389154","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2626110418","31389154",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.230415,35.640123,"Tokyo",2019,8,4,"cdround","https://www.inaturalist.org/observations/44360252","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626259921","44360252",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.88945,36.328609,"Gunma",2019,8,20,"cdround","https://www.inaturalist.org/observations/31340053","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860130336","31340053",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.763061,36.300835,"Gunma",2019,8,17,"cdround","https://www.inaturalist.org/observations/31285377","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862553346","31285377",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.706588,34.489533,"Mie",2019,8,5,"cdround","https://www.inaturalist.org/observations/30307119","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873761330","30307119",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.671455,38.362606,"Miyagi",2019,8,12,"","https://www.inaturalist.org/observations/61039507","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873933279","61039507",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.762222,36.301388,"Gunma",2019,8,17,"cdround","https://www.inaturalist.org/observations/31031080","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883171329","31031080",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.552199,35.42223,"Kanagawa",2019,8,29,"cdround","https://www.inaturalist.org/observations/31727257","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070259737","31727257",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.078261,35.66083,"Chiba",2019,8,4,"cdround","https://www.inaturalist.org/observations/30233057","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415670369","30233057",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.995418,35.237602,"Kanagawa",2019,9,30,"cdround","https://www.inaturalist.org/observations/33640353","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862288339","33640353",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.841411,38.266446,"Miyagi",2019,9,8,"","https://www.inaturalist.org/observations/60690270","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873814656","60690270",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.385117,35.664634,"Tokyo",2019,9,20,"cdround","https://www.inaturalist.org/observations/63963921","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2981051802","63963921",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.667945,36.516232,"Tochigi",2018,4,30,"cdround","https://www.inaturalist.org/observations/11852249","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841270559","11852249",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.606789,35.53755,"Gifu",2018,4,4,"cdround","https://www.inaturalist.org/observations/10649365","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397216080","10649365",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.382126,35.616882,"Tokyo",2018,4,7,"cdround","https://www.inaturalist.org/observations/10790040","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397252254","10790040",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.481961,35.68303,"Tokyo",2018,4,19,"cdround","https://www.inaturalist.org/observations/58691663","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862334842","58691663",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.246096,35.433532,"Kanagawa",2018,4,1,"cdround","https://www.inaturalist.org/observations/19584342","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070578567","19584342",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.118913,35.997646,"Saitama",2018,5,19,"cdround","https://www.inaturalist.org/observations/13576726","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860154313","13576726",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.423898,35.327962,"Gifu",2018,6,24,"cdround","https://www.inaturalist.org/observations/53527040","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415488462","53527040",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.724698,35.680903,"Tokyo",2018,8,9,"cdround","https://www.inaturalist.org/observations/124350363","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858852862","124350363",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",141.350268,43.247334,"Hokkaido",2017,6,21,"cdround","https://www.inaturalist.org/observations/52442329","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814433545","52442329",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.169548,35.769114,"Tokyo",2017,7,22,"cdround","https://www.inaturalist.org/observations/7155653","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397708379","7155653",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.582803,38.327955,"Miyagi",2017,7,8,"","https://www.inaturalist.org/observations/66758525","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3008383644","66758525",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.524657,35.395719,"Kanagawa",2017,7,10,"cdround","https://www.inaturalist.org/observations/19585042","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070615549","19585042",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.899757,36.253536,"Gifu",2017,8,6,"cdround","https://www.inaturalist.org/observations/44799004","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883114342","44799004",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.774804,35.435285,"Gifu",2017,8,12,"cdround","https://www.inaturalist.org/observations/9739476","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415874324","9739476",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.964211,36.419635,"Nagano",2017,9,11,"cdround","https://www.inaturalist.org/observations/8085995","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2859959318","8085995",NA,NA,NA
