"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","type","elevation","elevationAccuracy","continent","preparations","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",135.768149,35.011564,"Kyoto",2014,7,26,"cdround","https://www.inaturalist.org/observations/49945705","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2981075397","49945705",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",113.661342,34.769685,"Henan",2014,9,1,"cdround","https://www.inaturalist.org/observations/58609526","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862551737","58609526",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",120.123515,30.254034,"Zhejiang",2013,9,3,"","https://www.inaturalist.org/observations/27382087","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3383882391","27382087",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.973999,35.108675,"Busan",2011,7,14,"cdround","https://www.inaturalist.org/observations/25680","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1322994974","25680",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.020348,35.125244,"Busan",2011,7,1,"","https://www.inaturalist.org/observations/2575182","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1322994979","2575182",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.021721,35.124682,"Busan",2011,7,24,"","https://www.inaturalist.org/observations/2575266","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1837782418","2575266",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",121.788674,29.806877,"Zhejiang",2011,7,23,"cdround","https://www.inaturalist.org/observations/27153058","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2999085331","27153058",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.997871,35.108289,"Busan",2011,8,5,"","https://www.inaturalist.org/observations/2342063","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085337","2342063",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.983612,35.131141,"Busan",2011,8,2,"cdround","https://www.inaturalist.org/observations/26759","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1802605688","26759",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.092102,35.14209,"Busan",2011,9,7,"cdround","https://www.inaturalist.org/observations/30406","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1322995943","30406",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.020873,35.122304,"Busan",2011,9,14,"","https://www.inaturalist.org/observations/4626427","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586089268","4626427",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.092789,35.149109,"Busan",2011,11,17,"cdround","https://www.inaturalist.org/observations/151465","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1322993667","151465",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",117.683145,27.747854,"Fujian",2010,2,8,"","https://www.inaturalist.org/observations/27001690","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2999052324","27001690",NA,NA,NA,NA,NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","MATERIAL_SAMPLE","PRESENT","Gekko japonicus",120.918297,32.008202,NA,2009,10,25,"gass84","https://www.ebi.ac.uk/ena/browser/view/LNDG01000000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3349454175",NA," Nantong, Jiangsu province",NA,NA,NA,NA,NA,NA
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",135.089278,34.072667,NA,2007,5,12,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874686","KUZ R64259","Arita-shi, Wakayama Pref.",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.572963,35.203594,"Gyeongsangnam-do",2007,8,11,"","https://www.inaturalist.org/observations/5725271","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586091576","5725271",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.507242,35.314716,"Kanagawa",2005,8,23,"cdround","https://www.inaturalist.org/observations/19634361","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990496655","19634361",NA,NA,NA,NA,NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",119.686667,30.635278,"Zhejiang Prov.",1992,7,14,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543545900","194275","Anji (30 38 N, 119 41 E)","PhysicalObject",NA,NA,"ASIA","Alcohol","Jiaxing Pref."
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",118.32105,29.704819,"Anhwei Prov.",1992,7,19,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543545911","194285","along Xin'an River within 1 km of the intersection with Xuishi River, Huangshan City (Tunxi) [29 43 N, 118 19 E]","PhysicalObject",NA,NA,"ASIA","Alcohol","Huizhou Pref."
"a8ee9bc6-5914-427d-9fba-f8545250ac34","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",127.505744508835,29.5853142127682,NA,1958,8,NA,"cdrep,cdround,incomis","http://portal.vertnet.org/o/cumv/herps?id=4d48424f-5381-11e6-9649-a4a3446a4726","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1852445499","R-0011512","Kyushu","PhysicalObject",NA,NA,"ASIA","whole organism (isopropanol) - 1",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",127.77,26.309,"Okinawa Prefecture",1945,6,11,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55839","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704263","R-55839","Chatan,Okinawa",NA,NA,NA,"ASIA","whole animal (ethanol)",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",127.773,26.287,"Okinawa Prefecture",1945,6,12,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55840","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704264","R-55840","Futema,Okinawa",NA,NA,NA,"ASIA","whole animal (ethanol)",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",127.767,26.317,"Okinawa Prefecture",1945,6,17,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55841","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704265","R-55841","Shido,Okinawa",NA,NA,NA,"ASIA","whole animal (ethanol)",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",127.924,26.606,"Okinawa Prefecture",1945,6,24,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55842","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704371","R-55842","Motoho Peninsula Awa",NA,NA,NA,"ASIA","whole animal (ethanol); dissected part (SEM stub)",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",127.826,26.336,"Okinawa Prefecture",1945,9,26,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55843","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704372","R-55843","Koza,Okinawa",NA,NA,NA,"ASIA","whole animal (ethanol)",NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",120.81667,21.96667,"Pingtung County",1934,5,6,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:23339","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145545008","MVZ:Herp:23339","Kuraru",NA,NA,NA,"ASIA","whole organism",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",119.669,29.809,"Zhejiang",1926,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-28864","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476492567","R-28864","Tung-lu,Chekiang",NA,NA,NA,"ASIA","whole animal (ethanol)",NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",119.380833,26.057814,"Fujian Prov.",1910,8,19,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543616077","31409","Fuzhou, Guling Mtn","PhysicalObject",274.32,NA,"ASIA","Alcohol",NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",121.473811,31.230289,"Shanghai Municipality",1906,6,4,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543492961","14663","Shanghai","PhysicalObject",NA,NA,"ASIA","Alcohol",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",139.5,35.5,"Kanagawa Prefecture",1871,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-7382","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476650541","R-7382","Kanagawa: Japan",NA,NA,NA,"ASIA","whole animal (ethanol)",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",108.938,34.262,"Shaanxi",1871,1,1,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-163649","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476710399","R-163649","Sian: Shensi: China",NA,NA,NA,"ASIA","whole animal (ethanol)",NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",121.447961,37.46365,"Shandong Province",NA,NA,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543494372","14790","Yantai","PhysicalObject",NA,NA,"ASIA","Alcohol",NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gekko japonicus",118.796919,32.060256,"Jiangsu Prov.",NA,NA,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543653349","64955","Nanjing","PhysicalObject",NA,NA,"ASIA","Alcohol",NA
